Sequential_Binary_Multiplier	Multiplicand	-	-	pi	\Multiplicand
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$508	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n69_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$509	sky130_fd_sc_hd__nor2_1	A	in	$abc$495$new_n63_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$509	sky130_fd_sc_hd__nor2_1	B	in	$abc$495$new_n69_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$509	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n70_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$510	sky130_fd_sc_hd__a21o_1	A1	in	$abc$495$new_n68_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$510	sky130_fd_sc_hd__a21o_1	A2	in	$abc$495$new_n70_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$510	sky130_fd_sc_hd__a21o_1	B1	in	$abc$495$new_n63_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$510	sky130_fd_sc_hd__a21o_1	X	out	$abc$495$new_n71_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$511	sky130_fd_sc_hd__a221o_1	A1	in	\B [3]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$511	sky130_fd_sc_hd__a221o_1	A2	in	\Product [8]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$511	sky130_fd_sc_hd__a221o_1	B1	in	$abc$495$new_n68_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$511	sky130_fd_sc_hd__a221o_1	B2	in	$abc$495$new_n70_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$511	sky130_fd_sc_hd__a221o_1	C1	in	$abc$495$new_n63_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$511	sky130_fd_sc_hd__a221o_1	X	out	$abc$495$new_n72_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$512	sky130_fd_sc_hd__or3b_1	A	in	\state [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$512	sky130_fd_sc_hd__or3b_1	B	in	\state [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$512	sky130_fd_sc_hd__or3b_1	C_N	in	\state [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$512	sky130_fd_sc_hd__or3b_1	X	out	$abc$495$new_n73_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$513	sky130_fd_sc_hd__clkinv_1	A	in	$abc$495$new_n73_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$513	sky130_fd_sc_hd__clkinv_1	Y	out	\next_state [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$514	sky130_fd_sc_hd__and2_0	A	in	\Product [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$514	sky130_fd_sc_hd__and2_0	B	in	\next_state [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$514	sky130_fd_sc_hd__and2_0	X	out	$abc$495$new_n75_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$515	sky130_fd_sc_hd__nand2_1	A	in	\Product [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$515	sky130_fd_sc_hd__nand2_1	B	in	\next_state [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$515	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n76_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$516	sky130_fd_sc_hd__a31oi_1	A1	in	$abc$495$new_n60_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$516	sky130_fd_sc_hd__a31oi_1	A2	in	$abc$495$new_n62_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$516	sky130_fd_sc_hd__a31oi_1	A3	in	$abc$495$new_n72_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$516	sky130_fd_sc_hd__a31oi_1	B1	in	$abc$495$new_n76_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$516	sky130_fd_sc_hd__a31oi_1	Y	out	$abc$495$new_n77_
